chr1:3094790-3094805
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9671966-9672008
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,0,0,1	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9672023-9672034
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9672073-9672087
0,0,0,20	0,0,0,1	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,0,0,1
chr1:9673010-9673020
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9673041-9673075
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,13,0,7	0,1,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,1,0
0,0,0,20	0,0,0,1	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
6,0,0,14	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
chr1:9673221-9673243
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,1,0,0
20,0,0,0	1,0,0,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	0,0,0,1	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9673266-9673275
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	0,1,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9673709-9673718
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,1,0,0	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,1,0,0	0,1,0,0
chr1:9674226-9674237
20,0,0,0	1,0,0,0	1,0,0,0
18,0,0,2	1,0,0,0	1,0,0,0
chr1:9674245-9674260
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
chr1:9674469-9674489
0,0,20,0	0,0,1,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,1,0,0	0,0,1,0
20,0,0,0	1,0,0,0	0,1,0,0
0,0,0,20	0,1,0,0	0,0,0,1
0,0,0,20	0,1,0,0	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9674498-9674510
20,0,0,0	0,0,1,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
chr1:9675678-9675723
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9676576-9676587
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	1,0,0,0
0,20,0,0	0,1,0,0	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9676656-9676679
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	1,0,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
chr1:9676694-9676729
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	0,0,0,1	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	0,0,1,0	1,0,0,0
0,0,0,20	0,1,0,0	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9676833-9676854
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,1,0,0
0,0,0,20	0,0,0,1	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
chr1:9676862-9676887
0,0,0,20	0,0,0,1	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,0,0,1	0,0,0,1
0,20,0,0	0,0,1,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,16,0,4	1,0,0,0	1,0,0,0
chr1:9676964-9676988
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9677995-9678010
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9678210-9678239
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9679309-9679323
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
4,0,0,16	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
chr1:9679506-9679534
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9680107-9680121
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
chr1:9680834-9680852
0,0,0,20	0,0,0,1	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9680903-9680911
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9681207-9681218
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9681359-9681376
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	0,0,1,0
chr1:9681390-9681405
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,0,0,1	0,1,0,0
20,0,0,0	1,0,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9681960-9681973
0,0,0,20	1,0,0,0	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,1,0,0
chr1:9682040-9682049
0,0,0,20	0,0,0,1	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9682627-9682650
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	1,0,0,0	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,20,0,0	0,1,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9685257-9685264
0,20,0,0	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
chr1:9685329-9685357
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
chr1:9685429-9685437
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
chr1:9686593-9686601
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	1,0,0,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9686682-9686691
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	0,0,0,1
0,0,0,20	0,0,0,1	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9687380-9687392
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
chr1:9687395-9687404
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,1,0,0	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9687495-9687512
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9687804-9687809
20,0,0,0	1,0,0,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9689199-9689220
20,0,0,0	1,0,0,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9690054-9690074
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9690190-9690220
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	0,0,1,0
20,0,0,0	0,0,1,0	0,1,0,0
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9690364-9690377
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9690508-9690516
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,1,0,0	0,1,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	1,0,0,0	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9692159-9692170
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9692804-9692816
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
19,0,1,0	1,0,0,0	0,0,1,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
chr1:9693078-9693088
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9693174-9693182
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9693219-9693225
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9693506-9693528
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
0,20,0,0	0,1,0,0	0,1,0,0
0,0,20,0	0,0,1,0	0,0,1,0
0,0,20,0	0,0,1,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
0,20,0,0	0,1,0,0	0,0,0,1
20,0,0,0	1,0,0,0	1,0,0,0
20,0,0,0	1,0,0,0	1,0,0,0
chr1:9693980-9693988
20,0,0,0	1,0,0,0	1,0,0,0
0,0,20,0	0,0,1,0	0,0,1,0
20,0,0,0	1,0,0,0	1,0,0,0
0,0,0,20	0,0,0,1	0,1,0,0
20,0,0,0	1,0,0,0	1,0,0,0
